Beach Name,Date,Measurement Timestamp,DNA Reading Mean,Ecoli Predicted Level,Latitude_ecoli,Longitude_ecoli,Location_ecoli,Nearest Weather Station,Air Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
Oak Street,2017-06-20,06/20/2017 12:00:00 AM,9.4,72.1,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,19.1,67,0.0,0.0,60.0,0.0,251,1.6,3.9,992.0,-2
Ohio Street,2017-06-20,06/20/2017 12:00:00 AM,61.8,319.8,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,19.1,67,0.0,0.0,60.0,0.0,251,1.6,3.9,992.0,-2
Leone,2017-06-21,06/21/2017 12:00:00 AM,266.4,109.0,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,17.4,80,0.0,0.0,60.0,0.0,0,0.0,0.6,993.6,-2
North Avenue,2017-06-21,06/21/2017 12:00:00 AM,339.1,107.7,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,17.4,80,0.0,0.0,60.0,0.0,0,0.0,0.6,993.6,-2
Oak Street,2017-06-21,06/21/2017 12:00:00 AM,278.5,112.9,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,17.4,80,0.0,0.0,60.0,0.0,0,0.0,0.6,993.6,-2
Ohio Street,2017-06-21,06/21/2017 12:00:00 AM,50.9,144.3,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,17.4,80,0.0,0.0,60.0,0.0,0,0.0,0.6,993.6,-2
Leone,2017-06-22,06/22/2017 12:00:00 AM,3.5,19.2,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,23.6,64,0.0,0.0,60.1,60.0,115,0.6,1.1,990.3,-4
North Avenue,2017-06-22,06/22/2017 12:00:00 AM,3.0,41.0,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,23.6,64,0.0,0.0,60.1,60.0,115,0.6,1.1,990.3,-4
Oak Street,2017-06-22,06/22/2017 12:00:00 AM,160.4,33.6,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,23.6,64,0.0,0.0,60.1,60.0,115,0.6,1.1,990.3,-4
Ohio Street,2017-06-22,06/22/2017 12:00:00 AM,7.9,45.8,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,23.6,64,0.0,0.0,60.1,60.0,115,0.6,1.1,990.3,-4
Leone,2017-06-23,06/23/2017 12:00:00 AM,362.9,118.6,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,25.4,77,0.0,0.0,61.2,0.0,257,1.3,3.7,984.6,-4
North Avenue,2017-06-23,06/23/2017 12:00:00 AM,106.9,140.6,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,25.4,77,0.0,0.0,61.2,0.0,257,1.3,3.7,984.6,-4
Oak Street,2017-06-23,06/23/2017 12:00:00 AM,1025.6,118.7,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,25.4,77,0.0,0.0,61.2,0.0,257,1.3,3.7,984.6,-4
Ohio Street,2017-06-23,06/23/2017 12:00:00 AM,93.4,254.8,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,25.4,77,0.0,0.0,61.2,0.0,257,1.3,3.7,984.6,-4
Leone,2017-06-24,06/24/2017 12:00:00 AM,526.7,128.1,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,21.5,55,0.0,0.0,72.8,0.0,326,1.7,3.3,989.2,-3
North Avenue,2017-06-24,06/24/2017 12:00:00 AM,101.7,143.3,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,21.5,55,0.0,0.0,72.8,0.0,326,1.7,3.3,989.2,-3
Oak Street,2017-06-24,06/24/2017 12:00:00 AM,69.0,139.9,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,21.5,55,0.0,0.0,72.8,0.0,326,1.7,3.3,989.2,-3
Ohio Street,2017-06-24,06/24/2017 12:00:00 AM,82.8,143.5,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,21.5,55,0.0,0.0,72.8,0.0,326,1.7,3.3,989.2,-3
Leone,2017-06-25,06/25/2017 12:00:00 AM,172.0,75.6,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,19.1,50,0.0,0.0,72.8,60.0,262,0.7,2.0,995.9,-2
North Avenue,2017-06-25,06/25/2017 12:00:00 AM,57.3,74.1,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,19.1,50,0.0,0.0,72.8,60.0,262,0.7,2.0,995.9,-2
Oak Street,2017-06-25,06/25/2017 12:00:00 AM,55.7,72.8,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,19.1,50,0.0,0.0,72.8,60.0,262,0.7,2.0,995.9,-2
Ohio Street,2017-06-25,06/25/2017 12:00:00 AM,305.2,76.8,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,19.1,50,0.0,0.0,72.8,60.0,262,0.7,2.0,995.9,-2
Leone,2017-06-26,06/26/2017 12:00:00 AM,246.2,102.2,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,16.8,62,0.0,0.0,72.8,0.0,336,1.0,2.2,997.8,-2
North Avenue,2017-06-26,06/26/2017 12:00:00 AM,39.2,99.5,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,16.8,62,0.0,0.0,72.8,0.0,336,1.0,2.2,997.8,-2
Oak Street,2017-06-26,06/26/2017 12:00:00 AM,160.6,116.8,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,16.8,62,0.0,0.0,72.8,0.0,336,1.0,2.2,997.8,-2
Ohio Street,2017-06-26,06/26/2017 12:00:00 AM,2093.6,157.4,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,16.8,62,0.0,0.0,72.8,0.0,336,1.0,2.2,997.8,-2
Leone,2017-06-27,06/27/2017 12:00:00 AM,415.9,87.7,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,17.0,53,0.0,0.0,72.8,0.0,329,1.0,1.6,997.4,-2
North Avenue,2017-06-27,06/27/2017 12:00:00 AM,317.1,85.4,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,17.0,53,0.0,0.0,72.8,0.0,329,1.0,1.6,997.4,-2
Oak Street,2017-06-27,06/27/2017 12:00:00 AM,15.8,81.7,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,17.0,53,0.0,0.0,72.8,0.0,329,1.0,1.6,997.4,-2
Ohio Street,2017-06-27,06/27/2017 12:00:00 AM,1138.3,108.7,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,17.0,53,0.0,0.0,72.8,0.0,329,1.0,1.6,997.4,-2
Leone,2017-06-28,06/28/2017 12:00:00 AM,131.0,113.8,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,21.3,42,0.0,0.0,72.9,0.0,0,0.0,0.9,995.8,-3
North Avenue,2017-06-28,06/28/2017 12:00:00 AM,130.6,114.8,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,21.3,42,0.0,0.0,72.9,0.0,0,0.0,0.9,995.8,-3
Oak Street,2017-06-28,06/28/2017 12:00:00 AM,113.6,114.9,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,21.3,42,0.0,0.0,72.9,0.0,0,0.0,0.9,995.8,-3
Ohio Street,2017-06-28,06/28/2017 12:00:00 AM,47.1,156.8,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,21.3,42,0.0,0.0,72.9,0.0,0,0.0,0.9,995.8,-3
Leone,2017-06-29,06/29/2017 12:00:00 AM,802.4,143.2,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,19.0,88,0.0,0.1,78.1,60.0,0,0.0,0.8,989.9,-2
North Avenue,2017-06-29,06/29/2017 12:00:00 AM,48.1,157.2,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,19.0,88,0.0,0.1,78.1,60.0,0,0.0,0.8,989.9,-2
Oak Street,2017-06-29,06/29/2017 12:00:00 AM,626.8,182.8,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,19.0,88,0.0,0.1,78.1,60.0,0,0.0,0.8,989.9,-2
Ohio Street,2017-06-29,06/29/2017 12:00:00 AM,440.8,258.6,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,19.0,88,0.0,0.1,78.1,60.0,0,0.0,0.8,989.9,-2
Leone,2017-06-30,06/30/2017 12:00:00 AM,19.3,25.4,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,21.0,90,0.0,0.0,83.8,0.0,0,0.5,2.2,989.6,-2
North Avenue,2017-06-30,06/30/2017 12:00:00 AM,11.2,34.5,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,21.0,90,0.0,0.0,83.8,0.0,0,0.5,2.2,989.6,-2
Oak Street,2017-06-30,06/30/2017 12:00:00 AM,82.4,41.0,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,21.0,90,0.0,0.0,83.8,0.0,0,0.5,2.2,989.6,-2
Ohio Street,2017-06-30,06/30/2017 12:00:00 AM,128.5,55.7,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,21.0,90,0.0,0.0,83.8,0.0,0,0.5,2.2,989.6,-2
Leone,2017-07-01,07/01/2017 12:00:00 AM,91.5,54.5,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,21.4,84,0.0,0.0,84.1,0.0,0,0.0,0.4,988.5,-3
North Avenue,2017-07-01,07/01/2017 12:00:00 AM,5.9,62.1,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,21.4,84,0.0,0.0,84.1,0.0,0,0.0,0.4,988.5,-3
Oak Street,2017-07-01,07/01/2017 12:00:00 AM,48.7,49.6,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,21.4,84,0.0,0.0,84.1,0.0,0,0.0,0.4,988.5,-3
Ohio Street,2017-07-01,07/01/2017 12:00:00 AM,227.0,158.7,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,21.4,84,0.0,0.0,84.1,0.0,0,0.0,0.4,988.5,-3
Leone,2017-07-02,07/02/2017 12:00:00 AM,51.1,37.2,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,23.4,51,0.0,0.0,84.1,0.0,320,1.2,2.1,994.8,-4
North Avenue,2017-07-02,07/02/2017 12:00:00 AM,19.7,56.9,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,23.4,51,0.0,0.0,84.1,0.0,320,1.2,2.1,994.8,-4
Oak Street,2017-07-02,07/02/2017 12:00:00 AM,274.3,42.4,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,23.4,51,0.0,0.0,84.1,0.0,320,1.2,2.1,994.8,-4
Ohio Street,2017-07-02,07/02/2017 12:00:00 AM,184.3,118.7,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,23.4,51,0.0,0.0,84.1,0.0,320,1.2,2.1,994.8,-4
Leone,2017-07-03,07/03/2017 12:00:00 AM,233.5,137.5,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,24.5,65,0.0,0.0,84.1,0.0,262,2.1,3.9,994.6,-4
North Avenue,2017-07-03,07/03/2017 12:00:00 AM,234.1,164.3,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,24.5,65,0.0,0.0,84.1,0.0,262,2.1,3.9,994.6,-4
Oak Street,2017-07-03,07/03/2017 12:00:00 AM,118.7,158.2,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,24.5,65,0.0,0.0,84.1,0.0,262,2.1,3.9,994.6,-4
Ohio Street,2017-07-03,07/03/2017 12:00:00 AM,403.1,272.2,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,24.5,65,0.0,0.0,84.1,0.0,262,2.1,3.9,994.6,-4
Leone,2017-07-04,07/04/2017 12:00:00 AM,955.2,133.1,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,19.5,78,0.0,0.0,84.1,0.0,77,0.4,1.0,996.7,-3
North Avenue,2017-07-04,07/04/2017 12:00:00 AM,367.0,152.8,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,19.5,78,0.0,0.0,84.1,0.0,77,0.4,1.0,996.7,-3
Oak Street,2017-07-04,07/04/2017 12:00:00 AM,662.5,146.9,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,19.5,78,0.0,0.0,84.1,0.0,77,0.4,1.0,996.7,-3
Ohio Street,2017-07-04,07/04/2017 12:00:00 AM,190.9,170.3,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,19.5,78,0.0,0.0,84.1,0.0,77,0.4,1.0,996.7,-3
Leone,2017-07-05,07/05/2017 12:00:00 AM,284.1,127.6,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,21.6,85,0.0,0.0,84.5,0.0,54,1.0,1.4,997.6,-3
North Avenue,2017-07-05,07/05/2017 12:00:00 AM,335.7,135.7,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,21.6,85,0.0,0.0,84.5,0.0,54,1.0,1.4,997.6,-3
Oak Street,2017-07-05,07/05/2017 12:00:00 AM,165.7,155.9,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,21.6,85,0.0,0.0,84.5,0.0,54,1.0,1.4,997.6,-3
Ohio Street,2017-07-05,07/05/2017 12:00:00 AM,439.6,160.6,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,21.6,85,0.0,0.0,84.5,0.0,54,1.0,1.4,997.6,-3
Leone,2017-07-07,07/07/2017 12:00:00 AM,32.2,127.7,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,28.8,61,0.0,0.0,84.6,0.0,264,1.6,5.1,991.1,-5
North Avenue,2017-07-07,07/07/2017 12:00:00 AM,68.4,164.0,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,28.8,61,0.0,0.0,84.6,0.0,264,1.6,5.1,991.1,-5
Oak Street,2017-07-07,07/07/2017 12:00:00 AM,49.1,126.4,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,28.8,61,0.0,0.0,84.6,0.0,264,1.6,5.1,991.1,-5
Ohio Street,2017-07-07,07/07/2017 12:00:00 AM,431.2,259.6,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,28.8,61,0.0,0.0,84.6,0.0,264,1.6,5.1,991.1,-5
Leone,2017-07-08,07/08/2017 12:00:00 AM,1519.9,154.4,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,20.6,65,0.0,0.0,86.1,0.0,221,0.6,1.8,991.9,-3
North Avenue,2017-07-08,07/08/2017 12:00:00 AM,741.0,162.4,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,20.6,65,0.0,0.0,86.1,0.0,221,0.6,1.8,991.9,-3
Oak Street,2017-07-08,07/08/2017 12:00:00 AM,25.7,154.6,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,20.6,65,0.0,0.0,86.1,0.0,221,0.6,1.8,991.9,-3
Ohio Street,2017-07-08,07/08/2017 12:00:00 AM,474.7,201.3,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,20.6,65,0.0,0.0,86.1,0.0,221,0.6,1.8,991.9,-3
Leone,2017-07-11,07/11/2017 12:00:00 AM,194.7,142.0,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,22.2,91,0.0,0.0,109.7,0.0,0,0.0,0.7,988.6,-4
North Avenue,2017-07-11,07/11/2017 12:00:00 AM,423.6,156.1,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,22.2,91,0.0,0.0,109.7,0.0,0,0.0,0.7,988.6,-4
Oak Street,2017-07-11,07/11/2017 12:00:00 AM,76.5,157.7,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,22.2,91,0.0,0.0,109.7,0.0,0,0.0,0.7,988.6,-4
Ohio Street,2017-07-11,07/11/2017 12:00:00 AM,164.5,160.2,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,22.2,91,0.0,0.0,109.7,0.0,0,0.0,0.7,988.6,-4
Leone,2017-07-12,07/12/2017 12:00:00 AM,200.8,168.3,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,26.8,82,0.0,0.0,110.2,0.0,281,1.8,4.2,990.7,-5
North Avenue,2017-07-12,07/12/2017 12:00:00 AM,582.5,186.4,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,26.8,82,0.0,0.0,110.2,0.0,281,1.8,4.2,990.7,-5
Oak Street,2017-07-12,07/12/2017 12:00:00 AM,179.5,183.6,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,26.8,82,0.0,0.0,110.2,0.0,281,1.8,4.2,990.7,-5
Ohio Street,2017-07-12,07/12/2017 12:00:00 AM,943.9,239.1,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,26.8,82,0.0,0.0,110.2,0.0,281,1.8,4.2,990.7,-5
Leone,2017-07-13,07/13/2017 12:00:00 AM,85.4,36.0,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,26.9,84,0.6,0.1,129.4,60.0,268,1.6,3.9,991.3,-5
North Avenue,2017-07-13,07/13/2017 12:00:00 AM,13.9,50.9,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,26.9,84,0.6,0.1,129.4,60.0,268,1.6,3.9,991.3,-5
Oak Street,2017-07-13,07/13/2017 12:00:00 AM,14.1,32.9,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,26.9,84,0.6,0.1,129.4,60.0,268,1.6,3.9,991.3,-5
Ohio Street,2017-07-13,07/13/2017 12:00:00 AM,35.1,74.8,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,26.9,84,0.6,0.1,129.4,60.0,268,1.6,3.9,991.3,-5
Leone,2017-07-14,07/14/2017 12:00:00 AM,87.2,112.8,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,24.8,67,0.0,0.0,129.6,0.0,331,0.5,1.5,995.3,-4
North Avenue,2017-07-14,07/14/2017 12:00:00 AM,181.9,158.3,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,24.8,67,0.0,0.0,129.6,0.0,331,0.5,1.5,995.3,-4
Oak Street,2017-07-14,07/14/2017 12:00:00 AM,33.8,128.6,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,24.8,67,0.0,0.0,129.6,0.0,331,0.5,1.5,995.3,-4
Ohio Street,2017-07-14,07/14/2017 12:00:00 AM,334.9,197.9,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,24.8,67,0.0,0.0,129.6,0.0,331,0.5,1.5,995.3,-4
Leone,2017-07-15,07/15/2017 12:00:00 AM,120.6,64.7,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,19.5,79,0.0,0.0,129.6,0.0,0,0.0,0.5,999.1,-3
North Avenue,2017-07-15,07/15/2017 12:00:00 AM,25.7,81.4,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,19.5,79,0.0,0.0,129.6,0.0,0,0.0,0.5,999.1,-3
Oak Street,2017-07-15,07/15/2017 12:00:00 AM,20.6,80.7,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,19.5,79,0.0,0.0,129.6,0.0,0,0.0,0.5,999.1,-3
Ohio Street,2017-07-15,07/15/2017 12:00:00 AM,99.7,98.8,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,19.5,79,0.0,0.0,129.6,0.0,0,0.0,0.5,999.1,-3
Leone,2017-07-16,07/16/2017 12:00:00 AM,5366.5,101.6,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,24.5,65,0.0,0.0,129.6,60.0,308,1.2,2.1,994.6,-4
North Avenue,2017-07-16,07/16/2017 12:00:00 AM,119.5,105.2,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,24.5,65,0.0,0.0,129.6,60.0,308,1.2,2.1,994.6,-4
Oak Street,2017-07-16,07/16/2017 12:00:00 AM,140.0,128.5,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,24.5,65,0.0,0.0,129.6,60.0,308,1.2,2.1,994.6,-4
Ohio Street,2017-07-16,07/16/2017 12:00:00 AM,3533.5,130.0,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,24.5,65,0.0,0.0,129.6,60.0,308,1.2,2.1,994.6,-4
Leone,2017-07-17,07/17/2017 12:00:00 AM,2513.1,154.4,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,19.8,73,0.0,0.0,129.7,0.0,32,3.6,4.9,996.2,-3
North Avenue,2017-07-17,07/17/2017 12:00:00 AM,506.9,167.0,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,19.8,73,0.0,0.0,129.7,0.0,32,3.6,4.9,996.2,-3
Oak Street,2017-07-17,07/17/2017 12:00:00 AM,38.2,164.2,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,19.8,73,0.0,0.0,129.7,0.0,32,3.6,4.9,996.2,-3
Ohio Street,2017-07-17,07/17/2017 12:00:00 AM,254.0,191.2,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,19.8,73,0.0,0.0,129.7,0.0,32,3.6,4.9,996.2,-3
Leone,2017-07-18,07/18/2017 12:00:00 AM,253.6,118.4,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,19.7,87,0.0,0.0,129.7,0.0,102,0.6,1.3,996.4,-3
North Avenue,2017-07-18,07/18/2017 12:00:00 AM,87.5,146.4,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,19.7,87,0.0,0.0,129.7,0.0,102,0.6,1.3,996.4,-3
Oak Street,2017-07-18,07/18/2017 12:00:00 AM,167.5,126.8,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,19.7,87,0.0,0.0,129.7,0.0,102,0.6,1.3,996.4,-3
Ohio Street,2017-07-18,07/18/2017 12:00:00 AM,89.5,163.3,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,19.7,87,0.0,0.0,129.7,0.0,102,0.6,1.3,996.4,-3
Leone,2017-07-19,07/19/2017 12:00:00 AM,22.8,67.7,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,27.6,58,0.0,0.0,129.7,0.0,262,2.0,5.9,996.0,-5
North Avenue,2017-07-19,07/19/2017 12:00:00 AM,8.1,80.0,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,27.6,58,0.0,0.0,129.7,0.0,262,2.0,5.9,996.0,-5
Oak Street,2017-07-19,07/19/2017 12:00:00 AM,31.4,68.3,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,27.6,58,0.0,0.0,129.7,0.0,262,2.0,5.9,996.0,-5
Ohio Street,2017-07-19,07/19/2017 12:00:00 AM,87.4,329.2,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,27.6,58,0.0,0.0,129.7,0.0,262,2.0,5.9,996.0,-5
Leone,2017-07-20,07/20/2017 12:00:00 AM,165.2,280.6,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,21.7,86,0.0,2.0,137.3,60.0,294,1.6,5.3,996.9,-3
North Avenue,2017-07-20,07/20/2017 12:00:00 AM,113.9,262.5,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,21.7,86,0.0,2.0,137.3,60.0,294,1.6,5.3,996.9,-3
Ohio Street,2017-07-20,07/20/2017 12:00:00 AM,195.4,318.0,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,21.7,86,0.0,2.0,137.3,60.0,294,1.6,5.3,996.9,-3
Leone,2017-07-22,07/22/2017 12:00:00 AM,206.4,169.2,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,23.6,93,15.0,7.2,182.3,60.0,119,1.1,2.3,989.3,-4
North Avenue,2017-07-22,07/22/2017 12:00:00 AM,10.1,159.5,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,23.6,93,15.0,7.2,182.3,60.0,119,1.1,2.3,989.3,-4
Oak Street,2017-07-22,07/22/2017 12:00:00 AM,554.2,144.1,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,23.6,93,15.0,7.2,182.3,60.0,119,1.1,2.3,989.3,-4
Ohio Street,2017-07-22,07/22/2017 12:00:00 AM,3924.6,203.1,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,23.6,93,15.0,7.2,182.3,60.0,119,1.1,2.3,989.3,-4
Leone,2017-07-23,07/23/2017 12:00:00 AM,75.8,102.9,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,24.3,81,0.0,0.0,206.7,0.0,124,1.0,2.4,987.9,-4
North Avenue,2017-07-23,07/23/2017 12:00:00 AM,49.8,108.2,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,24.3,81,0.0,0.0,206.7,0.0,124,1.0,2.4,987.9,-4
Oak Street,2017-07-23,07/23/2017 12:00:00 AM,39.8,118.5,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,24.3,81,0.0,0.0,206.7,0.0,124,1.0,2.4,987.9,-4
Ohio Street,2017-07-23,07/23/2017 12:00:00 AM,237.9,122.9,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,24.3,81,0.0,0.0,206.7,0.0,124,1.0,2.4,987.9,-4
Leone,2017-07-24,07/24/2017 12:00:00 AM,1327.3,356.8,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,22.0,84,0.0,0.0,206.8,0.0,16,6.0,8.2,991.0,-3
North Avenue,2017-07-24,07/24/2017 12:00:00 AM,981.8,293.5,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,22.0,84,0.0,0.0,206.8,0.0,16,6.0,8.2,991.0,-3
Oak Street,2017-07-24,07/24/2017 12:00:00 AM,104.6,282.2,41.9032,-87.6235,"(41.9032, -87.6235)",Oak Street Weather Station,22.0,84,0.0,0.0,206.8,0.0,16,6.0,8.2,991.0,-3
Ohio Street,2017-07-24,07/24/2017 12:00:00 AM,309.4,331.3,41.8935,-87.6152,"(41.8935, -87.6152)",Oak Street Weather Station,22.0,84,0.0,0.0,206.8,0.0,16,6.0,8.2,991.0,-3
Leone,2017-07-25,07/25/2017 12:00:00 AM,2382.0,169.1,42.0131,-87.6635,"(42.0131, -87.6635)",Oak Street Weather Station,21.0,77,0.0,0.0,206.8,0.0,87,1.3,2.6,998.6,-3
North Avenue,2017-07-25,07/25/2017 12:00:00 AM,77.9,187.5,41.9148,-87.6273,"(41.9148, -87.6273)",Oak Street Weather Station,21.0,77,0.0,0.0,206.8,0.0,87,1.3,2.6,998.6,-3
